movie_id,movie_name,release_date,rating,revenue,production_companies_clean,production_budget
76237,Bananaz,2/7/2008,,0.0,[],0
129467,Release the Prisoners to Spring,12/6/1975,,0.0,"['Svensk Filmindustri (SF)', 'Svenska Ord']",0
105737,False as Water,11/8/1985,,0.0,"['Svensk Filmindustri (SF)', 'Svenska Ord']",0
71839,The Moon Is Blue,7/8/1953,,0.0,"['United Artists', 'Otto Preminger Films']",0
109881,Love Letters,10/26/1945,,0.0,['Paramount Pictures'],0
52337,Pride of the Marines,8/24/1945,,0.0,['Warner Bros.'],0
32194,Comrade X,12/13/1940,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
80806,Above and Beyond,12/31/1952,3.0,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
44222,Four Stories of St. Julian,8/24/2010,,0.0,[],0
13585,Bill Bailey: Tinselworm,11/10/2008,,0.0,[],0
43790,Babes on Broadway,12/31/1941,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
30630,Conquest,10/22/1937,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
36814,The Street with No Name,7/14/1948,,0.0,['Twentieth Century Fox Film Corporation'],0
32552,It's a Great Feeling,8/1/1949,,0.0,['Warner Bros.'],0
133792,The Joker Is Wild,9/26/1957,,0.0,"['Paramount Pictures', 'AMBL Productions']",0
101422,The Reincarnation of Peter Proud,4/25/1975,,0.0,['Bing Crosby Productions'],0
132859,"Come On, Rangers",11/21/1938,,0.0,['Republic Pictures'],0
113214,"Oh, Susanna",8/19/1936,,0.0,['Republic Pictures'],0
33481,The Worthless,10/15/1982,,0.0,['Villealfa Filmproduction Oy'],0
31549,Blood River,1/1/2009,2.0,0.0,"['Leonidas Films', 'Epic Pictures Group', 'Consolidated Pictures Group']",0
43642,Abandoned,8/24/2010,,0.0,['Renegade Pictures'],0
148482,The Saimaa Gesture,9/11/1981,3.6666666666666665,0.0,['Villealfa Filmproduction Oy'],0
55063,Still Bill,1/27/2010,3.5,0.0,['Late Night and Weekends'],0
22681,Homecoming,7/17/2009,,0.0,"['Animus Films', 'Paper Street Films']",1500000
39519,Beach Red,8/3/1967,,0.0,['Theodora Productions'],0
119764,A Song to Remember,1/19/1945,,0.0,['Columbia Pictures Corporation'],0
40985,Arch of Triumph,2/17/1948,,0.0,['Enterprise Productions'],0
40264,Vampires Suck,8/18/2010,,80547866.0,"['Regency Enterprises', 'Road Rebel']",20000000
148175,Young Again,5/11/1986,,0.0,['Walt Disney Television'],0
28938,Men in the City,9/9/2009,,0.0,['Wiedemann & Berg Filmproduktion'],0
268021,The Theory of Everything,10/30/2006,,0.0,[],0
4204,$5 a Day,1/1/2008,2.0,0.0,['New Line Cinema'],0
35791,Resident Evil: Afterlife,9/9/2010,,300228084.0,"['Impact Pictures', 'Davis-Films', 'Constantin Film Produktion']",60000000
42430,Symbol,9/12/2009,,0.0,[],0
35716,Preacher's Kid,1/29/2010,,0.0,"['Epidemic Pictures', 'Warner Premiere', 'Genera8Xion Entertainment']",7000000
37645,22 Bullets,3/23/2010,,0.0,"['TF1 Films Production', 'EuropaCorp']",24000000
69119,Larceny Inc.,4/24/1942,,0.0,"['First National Pictures', 'Warner Bros.']",0
24955,The New Country,11/24/2000,,0.0,"['SVT Drama', 'Film i V??st', 'G??ta Film']",0
32151,Triangle,10/1/2007,3.0,0.0,['Bluetree Pictures'],5000000
55066,The Eternal,9/18/1998,,0.0,['Trimark Pictures'],0
104310,Oh! Blue Fish Island,10/3/1977,,0.0,['Dong-a Exports Co. Ltd.'],0
124315,Sopyonje,4/10/1993,,0.0,['Taehung Pictures'],0
66701,Heroes for Sale,6/17/1933,3.0,0.0,"['First National Pictures', 'Warner Bros.']",290
43804,Western Union,2/21/1941,,0.0,['Twentieth Century Fox Film Corporation'],0
15915,The Pornographer,9/8/2001,,0.0,"['Haut et Court', 'TPS Cin??ma', 'Telefilm Canada', 'Centre National de la Cin??matographie (CNC)', 'In Extremis Images', 'Minist??re de la Culture et de la Communication']",1500000
8886,Palermo Shooting,11/20/2008,3.0,0.0,"['Rectangle Productions', 'Neue Road Movies', 'P.O.R. Sicilia', 'Reverse Angle Production']",0
46026,Our Relations,10/30/1936,,0.0,['Hal Roach Studios'],400000
227196,Freedom Park,9/10/2004,,0.0,[],275000
148636,The Hunchback,3/16/1997,,0.0,"['Turner Pictures', 'Warner Bros. Home Video', 'Alliance']",0
31428,Someone's Watching Me!,11/27/1978,,0.0,['Warner Bros. Television'],0
49813,Sue,1/1/1997,,0.0,['AMKO Productions Inc.'],0
29424,Hungry Wives,5/1/1972,,0.0,['Latent Image'],90000
60678,Prinsessa,9/9/2010,,0.0,[],0
39995,Long Weekend,10/14/1978,,0.0,"['The Australian Film Commission', 'Victorian Film', 'Dugong Films']",0
37799,The Social Network,9/30/2010,,224920315.0,"['Columbia Pictures', 'Scott Rudin Productions', 'Relativity Media']",40000000
138522,Few of Us,9/18/1996,,0.0,"['Westdeutscher Rundfunk (WDR)', 'Madragoa Filmes', 'G??mini Films', 'Studio Kinema']",0
114395,Juvenile Court,6/4/1973,,0.0,[],0
45162,Superman/Batman: Apocalypse,9/28/2010,,0.0,"['DC Comics', 'Warner Premiere']",3500000
96172,Design for Scandal,12/1/1941,,0.0,"[""Loew's"", 'Metro-Goldwyn-Mayer (MGM)']",0
15527,Otis,3/7/2008,,0.0,['Raw Feed'],0
85692,A Man Vanishes,7/8/1967,,0.0,"['Art Theatre Guild', 'Imamura Productions', 'Nihon Eiga Shinsha']",0
110748,History of Postwar Japan as Told by a Bar Hostess,1/1/1970,3.0,0.0,['Nihon Eiga Shinsha'],0
40652,The Married Woman,12/4/1964,,0.0,"['Orsay Films', 'Anouchka Films']",120000
23168,The Town,9/15/2010,,154026136.0,"['Legendary Pictures', 'GK Films', 'Thunder Road Pictures', 'Warner Bros.']",37000000
45884,Kapo,9/27/1960,,0.0,"['Zebra Films', 'Cineriz', 'Francinex', 'Vides Cinematografica', 'Lov\x8e?en Film']",0
35956,The Phenix City Story,8/14/1955,,0.0,['Allied Artists Pictures'],0
85819,Some Days Are Better Than Others,6/3/2011,,0.0,[],0
15834,Fear Me Not,12/19/2008,,0.0,['Zentropa'],0
22476,Infestation,2/5/2009,,0.0,"['Icon Productions', 'Heavy Duty Entertainment']",0
37059,2012: Supernova,10/27/2009,,0.0,"['Asylum, The']",0
37735,Easy A,9/10/2010,,74952305.0,"['Screen Gems', 'Olive Bridge Entertainment']",8000000
38167,Eat Pray Love,8/12/2010,,204594016.0,"['Columbia Pictures', 'Red Om Films', 'Plan B Entertainment']",60000000
38568,Howl,8/26/2010,,617000.0,"['RabbitBandini Productions', 'Werc Werk Works']",30000
45778,Camp Hell,8/13/2010,,0.0,[],3000000
18046,Blue Gold: World Water Wars,10/9/2008,,0.0,[],100000
27442,Senseless,1/1/2008,,0.0,[],0
107612,The Rocket from Calabuch,9/28/1956,3.5,0.0,[],0
33729,Come Blow Your Horn,6/5/1963,,0.0,"['Paramount Pictures', 'Essex Productions']",0
50356,Susan Slept Here,7/14/1954,4.0,0.0,['RKO Radio Pictures'],0
43939,I'm Still Here,9/10/2010,,0.0,['They Are Going To Kill Us Productions'],0
46563,Saratoga Trunk,11/21/1945,,0.0,['Warner Bros.'],1750000
60076,Girl 27,7/27/2007,,0.0,[],0
15179,"Patrik, Age 1.5",9/12/2008,,56299.0,"['Filmlance International AB', 'Sveriges Television (SVT)', 'Sonet Film AB']",0
43949,Flipped,8/6/2010,,1755212.0,['Reiner / Greisman Productions'],14000000
44992,Hubble 3D,3/19/2010,,0.0,"['Warner Bros.', 'IMAX Space Ltd.']",0
33909,Wall Street: Money Never Sleeps,9/2/2010,,134748021.0,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Dune Entertainment III', 'Edward R. Pressman Film']",70000000
48110,Phaedra,1/1/1962,,0.0,"['MelinaFilm', 'Joele', 'Jorilie']",0
121154,Tumbledown,5/29/1988,,0.0,['British Broadcasting Corporation (BBC)'],0
59572,Buster Keaton: A Hard Act to Follow,9/30/1987,,0.0,['Thames Television'],0
207681,Mister Buddwing,7/15/1966,,0.0,['Cherokee Productions'],0
41216,Legend of the Guardians: The Owls of Ga'Hoole,7/10/2010,,140073390.0,"['Village Roadshow Pictures', 'Warner Bros.', 'Animal Logic', 'Cruel and Unusual Films']",80000000
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,7/30/2010,,112483764.0,['Village Roadshow Pictures'],85000000
42530,What's the Matter with Helen?,6/30/1971,,0.0,"['Filmways Pictures', 'Raymax Productions']",0
43491,Rhapsody in Blue,9/22/1945,,0.0,['Warner Bros.'],0
43890,Broadway Melody of 1936,9/20/1935,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
37596,Boy on a Dolphin,4/18/1957,,0.0,['Twentieth Century Fox Film Corporation'],0
41486,Lone Wolf and Cub: White Heaven in Hell,1/1/1974,,0.0,['Katsu Production Co. Ltd.'],0
41482,Lone Wolf and Cub: Baby Cart in the Land of Demons,1/1/1973,,0.0,['Toho Company'],0
74714,Di?¦n Bi?¦n Phu,3/4/1992,,0.0,[],30000000
35219,The Missing Person,1/16/2009,,0.0,"['Strand Releasing', 'The 7th Floor', 'Apropos Films']",0
72913,Amigo,7/14/2010,4.0,0.0,"[""Anarchist's Convention Films""]",1200000
94959,"Edward, My Son",6/2/1949,4.005952380952381,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
22734,Beneath the 12-Mile Reef,12/2/1953,,0.0,['Twentieth Century Fox Film Corporation'],0
56168,The Oscar,3/4/1966,,0.0,"['Paramount Pictures', 'Embassy Pictures']",0
34145,The Big Risk,3/23/1960,,0.0,"['Filmsonor', 'Zebra Films', 'Mondex Films', 'Les Films Od??on']",0
40911,Monga,2/5/2010,,0.0,[],0
54720,Killing Kasztner,10/1/2008,,0.0,['GR Films'],0
43923,It's Kind of a Funny Story,7/6/2010,1.8125,6491240.0,['Focus Features'],8000000
5719,Mudhoney,5/25/1965,2.0,0.0,['Eve Productions'],60000
71575,Entre Nos,4/25/2009,3.0,0.0,"['IndiePix Studios', 'Lucky Hat Entertainment', 'Rola Productions']",0
159186,Just Like Us,10/6/2011,,0.0,[],0
2754,Abel,2/27/1986,2.5,0.0,[],0
166204,Kanchenjungha,5/11/1962,,0.0,['NCA Productions'],0
40970,The Jolly Boys' Last Stand,1/1/2000,,0.0,[],0
161710,The Squaw Man,2/14/1914,,0.0,['Jesse L. Lasky Feature Play Company'],0
38842,Middle Men,5/17/2009,,0.0,"['Paramount Pictures', 'Oxymoron Entertainment', 'Mallick Media', 'Middle Pictures']",22000000
45261,(Untitled),10/25/2009,,230600.0,[],0
73682,The Paper Will Be Blue,8/7/2006,,0.0,['Multimedia Est'],0
22136,Ricky,2/11/2009,,0.0,['Eurowide Film Production'],0
38410,The Poughkeepsie Tapes,4/27/2007,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
342218,The Eighth Day,1/13/1979,,0.0,['Svensk Filmindustri (SF)'],0
125946,The Last Letter,5/21/2002,,0.0,[],0
154442,Tree Without Leaves,11/15/1986,,0.0,['Marui-Kobunsha Corporation'],0
201695,Remote Control,11/15/1930,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
25694,Alice in Wonderland,12/22/1933,,0.0,['Paramount Pictures'],0
42318,Hardcore,3/12/2004,,0.0,"['Greek Film Center', 'FilmNet', 'Odeon', 'Zaza Entertainment', 'Ideefixe Productions']",0
36569,The Crimson Wing: Mystery of the Flamingos,12/17/2008,,0.0,['Disneynature'],0
27023,Saint John of Las Vegas,6/10/2009,,111731.0,[],3800000
38961,Tamara Drewe,7/14/2010,,0.0,"['BBC Films', 'Ruby Films', 'UK Film Council', 'Notting Hill Films', 'WestEnd Films']",0
56969,Tere Naam,8/15/2003,,2.0,['People Tree Films'],1
45077,Every Day,1/14/2010,,18000.0,[],0
40599,Red Canyon,1/1/2008,,0.0,"['Red Canyon Pictures', 'Boot Girl Production']",1500000
52221,Loving Leah,1/25/2009,,0.0,['Hallmark Hall of Fame Productions'],0
165534,Southbounders,6/22/2005,,0.0,[],0
59581,"Thank You, Mr. Moto",12/24/1937,,0.0,['Twentieth Century Fox Film Corporation'],0
67531,West Point,1/7/1928,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
125948,Red Bear,5/23/2002,,0.0,[],0
32021,The Night Strangler,1/16/1973,,0.0,['ABC Circle Films'],0
75938,Twilight's Last Gleaming,2/9/1977,,0.0,"['Lorimar Productions', 'Bavaria Film', 'Bavaria Atelier', 'Geria Productions']",0
706,Effi Briest,6/20/1974,2.3333333333333335,0.0,['Tango Film'],0
30931,Dark Night of the Scarecrow,10/24/1981,,0.0,['Wizan Productions'],0
33009,Remarkable Power,1/1/2008,,0.0,[],0
46198,My Girlfriend's Boyfriend,4/22/2010,,0.0,['fiftyfilms'],1400000
18178,Shadows,6/6/2007,,0.0,"['Blue Eyes Fiction', 'Senka DOOEL Film Production']",0
117211,Brown of Harvard,5/2/1926,,0.0,[],0
41402,Let Me In,10/1/2010,,24145613.0,"['Hammer Film Productions', 'EFTI', 'Exclusive Media Group', 'Overture Films']",20000000
45745,Sintel,9/30/2010,,0.0,['Blender Foundation'],550000
10378,Big Buck Bunny,4/10/2008,,0.0,['Blender Foundation'],150000
39486,Secretariat,8/20/2010,,60251371.0,"['Walt Disney Pictures', 'Fast Track Productions', 'Mayhem Pictures']",35000000
27374,Lake Mungo,6/17/2008,,0.0,['Mungo Productions'],0
44040,Devil,1/13/2010,,33583175.0,"['Universal Pictures', 'Media Rights Capital', 'Night Chronicles', 'Relativity Media']",10000000
12807,Looking for Cheyenne,4/1/2005,,0.0,['Bandon??on'],0
38303,You Again,9/24/2010,,32005248.0,"['Oops Doughnuts Productions', 'Touchstone Pictures', 'Frontier Pictures']",20000000
38408,Life As We Know It,10/2/2010,,105610124.0,"['Josephson Entertainment', 'Gold Circle Films']",38000000
42296,Catfish,9/17/2010,,3045943.0,['Hit the Ground Running Films'],30000
38031,You Will Meet a Tall Dark Stranger,5/23/2010,,0.0,['Antena 3 Films'],22000000
28018,Collision,10/27/2009,,0.0,['Crux Pictures'],0
45729,Dark House,4/19/2009,,0.0,[],0
44113,Stone,10/7/2010,,9479718.0,"['Stone Productions', 'Mimran Schur Pictures']",22000000
173672,Hunger,5/12/2009,,0.0,"['5 States', 'Liberty Artists', 'Global Empire Studios']",625000
9639,Grimm Love,8/27/2006,,0.0,"['Atlantic Streamline', 'Senator Entertainment Co']",0
43894,Naughty Marietta,3/29/1935,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
85290,The Hawaiians,6/17/1970,,0.0,['The Mirisch Production Company'],0
3592,One Million B.C.,4/26/1940,3.125,0.0,['Hal Roach Studios'],0
44639,Inside Job,10/8/2010,,7871522.0,"['Sony Pictures Classics', 'Sony Pictures Home Entertainment']",2000000
43619,Leaving,8/12/2009,,0.0,"['Pyramide Productions', 'Angoa-Agicoa', 'Centre National de la Cin??matographie', 'Procirep', 'Cofinova 3', 'Canal+', 'Cin??Cin??ma', 'Cam??ra One', 'VMP', 'Solaire Production', 'Cofinova 5', 'R??gion Languedoc-Roussillon']",7600000
43933,Monsters,6/18/2010,,4242978.0,['Vertigo Entertainment'],500000
30071,Where The Red Fern Grows,5/3/2003,,0.0,['Yari Film Group'],0
17031,Dragonlance: Dragons Of Autumn Twilight,1/15/2008,,0.0,[],0
41994,David Cross: Bigger and Blackerer,5/25/2010,,0.0,"['Sub Pop Records', 'Field Recordings']",0
15375,"Murder, Inc.",6/28/1960,,0.0,['Princess Production Corporation'],0
45094,Conviction,9/11/2010,,6732980.0,"['Oceana Media Finance', 'Pantheon Entertainment Corporation', 'Innocence Productions', 'Prescience', 'Omega Entertainment', 'Longfellow Pictures']",12500000
70695,Dirty Girl,9/12/2010,3.1,55125.0,['iDeal Partners Film Fund'],4000000
38415,Bran Nue Dae,8/9/2009,,7.0,[],7
110502,The Private War of Major Benson,8/2/1955,,0.0,[],0
43369,The Card,2/25/1952,,0.0,['A Ronald Neame Production'],0
111315,Merrily We Live,3/4/1938,,0.0,['Hal Roach Studios'],0
98115,Harmony and Me,1/15/2010,,0.0,[],0
42188,Never Let Me Go,9/15/2010,,9455232.0,"['Fox Searchlight Pictures', 'DNA Films', 'Film4']",15000000
11567,The Wedding Party,4/21/2005,,0.0,"['GFP Medienfonds', 'TLA Releasing', 'Typhoon Film', 'Fanes Film', 'MMG Film & TV Production', 'Erfttal Film']",0
27441,Countdown,2/1/1968,3.7222222222222223,0.0,['Warner Brothers/Seven Arts'],0
30036,Rogue Cop,9/17/1954,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
43187,That Forsyte Woman,11/3/1949,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
4706,The Lady Vanishes,4/30/1979,3.0714285714285716,0.0,['Hammer Film Productions'],0
9577,To the Limit,2/9/2007,,0.0,[],0
20034,Hush,8/13/2008,,0.0,"['EM Media', 'UK Film Council', 'Screen Yorkshire', 'WarpX', 'Path??', 'Film4', 'Fear Factory', 'Shona Productions']",0
41201,The Illusionist,2/16/2010,,5602431.0,"['Sony Pictures Classics', 'Django Film', 'Path?? Films', 'Canal+', 'Cin??Cin??ma']",18000000
19597,The Hedgehog,7/3/2009,,0.0,"['France 2 Cin??ma', 'Les Films des Tournelles', 'Path??', 'Eagle Pictures']",0
46847,Autumn Ball,9/13/2007,,0.0,"['Homeless Bob Production', 'Kuukulgur Film', 'Tugev Tuul Films']",0
110790,"Murder, He Says",1/1/1945,,0.0,['Paramount Pictures'],0
16015,Worlds Apart,2/22/2008,,0.0,['Nordisk Film'],0
20263,An American Affair,11/27/2008,,0.0,['Astrakan Films'],0
10311,Martha,5/27/1974,,0.0,"['Pro-ject Filmproduktion', 'Westdeutscher Rundfunk (WDR)']",0
50834,Rooster's Breakfast,11/17/2007,,0.0,"['Jadran Film', 'RTV Slovenija', 'Ars Media']",0
16271,Massacre at Central High,9/1/1976,,0.0,['Evan'],0
12482,Love Is Colder Than Death,1/16/1970,,0.0,['Antiteater-X-Film'],0
53486,The Family Friend,10/1/2006,,0.0,[],0
25633,Party Girl,10/28/1958,,0.0,"['Euterpe', 'Metro-Goldwyn-Mayer (MGM)']",0
206577,J.C. Chavez,5/18/2007,,0.0,[],0
166671,The Long and Short of It,1/1/2003,,0.0,[],0
39933,Toe to Toe,2/26/2010,,0.0,"['Offhollywood Digital', 'Susie Q Productions', 'Toe to Toe Film Productions', 'Pureland Pictures']",0
81231,Konopielka,1/1/1982,,0.0,[],0
46756,The Temptation of St. Tony,10/10/2009,,0.0,"['MEDIA Programme of the European Union', 'Finnish Film Foundation', 'Bronson Club', 'Atmo Media Network', 'Homeless Bob Production', ""Fonds Eurimages du Conseil de l'Europe"", 'Swedish Film Institute', 'Estonian Film Foundation', 'Film V??st']",0
46812,Lost Boys: The Thirst,5/12/2010,,0.0,"['ApolloMovie Beteiligungs', 'Thunder Road Pictures', 'Hollywood Media Bridge', 'Film Afrika Worldwide']",4400000
46837,Kaboom,8/22/2010,,539957.0,"['Wild Bunch', 'Desperate Pictures', 'Super Crispy Entertainment']",0
76825,Morning Patrol,10/8/1987,,0.0,['Greek Film Center'],0
16344,Luck By Chance,3/27/2009,,0.0,[],0
38124,Tales From the Script,1/10/2009,,0.0,[],0
60035,Dreams on Spec,1/1/2007,,0.0,[],0
35379,IMAX Mummies Secrets Of The Pharohs,5/25/2007,,0.0,"['Giant Screen Films', 'Gravity Pictures']",4000000
214430,Bianca Beauchamp: All Access,7/21/2007,,0.0,['Latex Lair Productions'],7500
41308,El padrecito,9/3/1964,,0.0,['Posa Films'],0
75341,Budrus,10/8/2010,3.482142857142857,0.0,['Just Vision Films'],0
92950,Wife! Be Like a Rose!,8/15/1935,,0.0,['P.C.L. Film Studio'],0
113456,Adelheid,4/6/1970,,0.0,['Filmov?? Studio Barrandov'],0
44549,PEEPLI [Live],8/13/2010,,6900000.0,[],2270000
155852,The Moth,10/10/1980,,0.0,[],0
174792,The Girl Said No,3/15/1930,,0.0,['Metro-Goldwyn-Mayer'],0
131861,An American Dream,8/31/1966,,0.0,['Warner Bros.'],0
45739,Tube Tales,1/1/1999,,0.0,[],0
45649,Rubber,7/9/2010,,98017.0,"['Canal+', 'Backup Films', 'Arte France', 'Arte France Cin??ma', 'Elle Driver', '1.85 Films', 'Realitism Films', 'Sindika Dokolo']",500000
39681,Seven Days,6/22/2010,,0.0,['Go Films'],0
41505,Shelter,3/27/2010,,851517.0,"['NALA Films', 'IM Global', 'Maraci/Edelstein Films', 'Shelter Productions']",22000000
40048,In My Sleep,4/23/2010,,0.0,[],0
8749,Hamlet Goes Business,8/21/1987,3.0,0.0,['Villealfa Filmproduction Oy'],0
14088,Barefoot Gen 2,6/14/1986,,0.0,['Madhouse'],0
49218,The Trouble with Dee Dee,10/16/2005,,0.0,[],0
50656,The Early Years: Erik Nietzsche Part 1,12/25/2007,,0.0,['Zentropa Entertainments'],0
16290,Jackass 3D,10/15/2010,,117224271.0,['MTV Films'],20000000
39312,Restrepo,6/25/2010,,1422910.0,['Outpost Productions'],0
42307,Road Train,5/28/2010,,0.0,"['Screen Australia', 'Fulcrum Media Finance', 'ProdigyMovies']",0
45650,The Hole,9/9/2009,,0.0,"['Bold Films', 'BenderSpink']",0
64156,Spring Subway,5/28/2002,,0.0,[],0
42941,30 Days of Night: Dark Days,10/4/2010,,0.0,['Ghost House Pictures'],0
50475,No Mercy,1/7/2010,,0.0,"['Cinema Service', 'CJ Entertainment', 'The Dream & Pictures']",0
97241,A Short Film About John Bolton,1/24/2003,,0.0,"['Docurama', 'SKA Films']",0
39440,Waiting for 'Superman',9/24/2010,,0.0,['Paramount Pictures'],0
52848,The West Point Story,11/25/1950,,0.0,['Warner Bros.'],0
41009,Perrier??s Bounty,9/11/2009,,0.0,"['Premiere Picture', 'Irish Film Board', 'Parallel Film Productions']",0
73348,Where Love Has Gone,11/2/1964,,0.0,"['Paramount Pictures', 'Embassy Pictures']",0
52358,Suzy,7/20/1936,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
32540,The Disappeared,1/1/2008,,0.0,['The Lost Tribe'],0
74896,The Fox,12/13/1967,,0.0,['Motion Pictures International'],0
44890,The Frogmen,1/25/1951,,0.0,['Twentieth Century Fox Film Corporation'],0
44823,Jerry Springer: The Opera,11/14/2005,,0.0,[],0
39514,RED,10/13/2010,,71664962.0,"['DC Comics', 'Di Bonaventura Pictures', 'Summit Entertainment', 'DC Entertainment']",58000000
213864,Fat Guy Goes Nutzoid,9/5/1986,,0.0,[],0
90930,Strip-Tease,5/29/1963,,0.0,[],0
86233,The Other Side of the Mountain,11/14/1975,,0.0,[],0
98364,The Actress,9/25/1953,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
44716,In a Better World,8/26/2010,,0.0,['Zentropa Entertainments'],15000000
43931,My Soul to Take,10/8/2010,,19829957.0,"['Relativity Media', 'Rogue']",25000000
63611,Under the Stars,3/15/2007,,0.0,"['Instituto de la Cinematograf??a y de las Artes Audiovisuales (ICAA)', 'Fernando Trueba Producciones Cinematogr?\xadficas']",0
47426,South of the Border,9/7/2009,,0.0,"['Ixtlan', 'Muse Productions', 'Good Apple Productions', 'New Element Productions']",0
18590,The Architect,12/1/2006,,0.0,"['HDNet Films', 'Sly Dog Films']",0
37810,Eyes Wide Open,5/20/2009,,0.0,"['Arte', 'Riva Filmproduktion', 'Das Kleine Fernsehspiel (ZDF)', 'Israel Fund for Film Production', 'Pimpa Film Productions', 'Totally', 'Yes', 'Keshet Broadcasting', 'The Ministry of Education, Culture and Sports', 'Israel Film Council']",0
13548,Borderland,11/9/2007,,0.0,"['Tonic Films', 'Freedom Films', 'Emmett/Furla Films', 'Worldwide Media Group', 'Tau Productions']",0
21431,Big Game,1/1/2008,,0.0,[],0
25073,Deadline,1/1/2009,,0.0,"['Enso Entertainment', 'Films In Motion', 'KRU Studios']",0
155445,Nicht alle waren M??rder,10/31/2006,,0.0,"['Bayerischer Rundfunk', 'ARD/Degeto Film GmbH']",0
20700,A Day In The Life,7/7/2009,,0.0,['Major Independents'],0
114333,The Hunt,11/7/1966,,0.0,['El??as Querejeta Producciones Cinematogr?\xadficas S.L.'],0
201646,My Kidnapper,10/12/2010,,0.0,[],0
127083,It Rains in My Village,1/1/1968,,0.0,"['Les Productions Artistes Associ??s', 'Avala Film']",0
4921,Vivere,4/26/2007,3.2857142857142856,0.0,['Elsani Film'],0
370264,Provocateur,5/31/1995,,0.0,"['Telewizja Polska', 'Mark Forstater Productions Ltd.', 'Pictus Ltd.', 'Filmcontract Ltd.']",0
11389,The Olsen Gang,10/11/1968,,0.0,['Nordisk Films Kompagni A/S'],0
45336,The Employment,1/1/2008,,0.0,[],0
165911,The Pear Tree,10/18/1998,,0.0,[],0
37438,"Road, Movie",9/18/2009,,0.0,[],0
14397,Whisper,11/27/2007,,5285197.0,"['Universal Pictures', 'Canadian Film or Video Production Tax Credit (CPTC)', 'Gold Circle Films', 'Province of British Columbia Production Services Tax Credit', 'H2F Entertainment', 'Yukon Film Incentive Program']",12000000
53655,The Box,1/1/2007,,0.0,[],0
52047,The Only Son,9/15/1936,,0.0,['Sh??chiku Eiga'],0
27372,There Was a Father,4/1/1942,,0.0,['Sh??chiku Eiga'],0
43681,The Perfect Human,1/1/1967,,0.0,[],0
41211,Heartbreaker,3/17/2010,,47355187.0,"['Quad Productions', 'Chaocorp', 'Focus Features', 'Orange Cin??ma S??ries', 'Banque Populaire Images 10', 'Script Associ??s', 'A Plus Image']",8700000
46332,Of Gods and Men,5/18/2010,,41424067.0,"['Why Not Productions', 'Armada Films', 'France T??l??vision', 'Cin??mage 4', 'Cofinova 6', 'Soficin??ma 6']",4000000
135198,12 Storeys,6/12/1997,,0.0,[],0
44986,The Great Ecstasy of Robert Carmichael,8/14/2005,,0.0,[],0
43738,Eastern Plays,10/16/2009,,0.0,"['The Chimney Pot', 'Waterfront Film', 'Film V??st']",0
60665,Drum,10/30/2004,,0.0,"['VIP 2 Medienfonds', 'Armada Pictures', 'Drum Pty. Ltd']",0
43601,Bombshell,10/13/1933,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
68774,Eastern Drift,12/1/2010,,0.0,"['Lazennec Films', 'Studio Kinema', 'Kino Bez Granits']",0
4729,The Gendarme Gets Married,10/30/1968,3.7777777777777777,0.0,"['Soci??t?? Nouvelle de Cin??matographie', 'Medusa Produzione']",0
47792,Voyage to Cythera,4/21/1984,,0.0,"['Zweites Deutsches Fernsehen (ZDF)', 'Greek Film Center', 'Greek Television ET-1', 'Channel 4 Television Corporation', 'RAI - Radiotelevisione Italiana']",0
46979,Le amiche,11/18/1955,3.5,0.0,['Trionfalcine'],0
143336,"The Chicken, the Fish and the King Crab",2/15/2008,,0.0,[],0
41436,Paranormal Activity 2,10/20/2010,,177512032.0,"['Paramount Pictures', 'Blumhouse Productions', 'Solana Films']",3000000
49207,R,4/22/2010,,0.0,['Nordisk Film'],0
46103,Born to Raise Hell,10/19/2010,,0.0,"['Sony Pictures Home Entertainment', 'Paramount Home Entertainment']",10000000
48016,The Maze,10/19/2010,,0.0,[],200
55536,The Finances of the Grand Duke,1/7/1924,,0.0,['Universum Film (UFA)'],0
6793,The Haunted Castle,4/7/1921,2.5661764705882355,0.0,['Uco-Film GmbH'],0
79743,What Became of Us,12/11/2009,,0.0,[],0
53792,Counsellor at Law,12/25/1933,,0.0,['Universal Pictures'],0
67232,Daughter from Danang,1/11/2002,,0.0,[],0
44076,"Smell of Camphor, Fragrance of Jasmine",9/8/2000,,0.0,['Hedayat Film'],0
48015,13Hrs,8/28/2010,,0.0,['Eyeline Productions'],0
